id;name;salary;keyskills;area;employer;employementtime
79782777;Старший менеджер данных;140000.0;('python', 'ии');Москва;билайн;full
79657881;Аналитик;140000.0;('r', 'ai', 'боты');Москва;Агроплем;full
78043576;PostgreSQL DBA;140000.0;('r', 'c', 'боты');Москва;Тинькофф;full
78092766;DevOps Engineer (KOS);140000.0;('git', 'it', 'ux', 'ии');Москва;Лаборатория Касперского;full
55002569;Инженер DevOps;140000.0;('r', 'it', 'c', 'ux');Москва;Красное & Белое, розничная сеть;full
76828184;Аналитик в проектный офис;140000.0;('r');Москва;VK;full
79479997;Стажер в отдел HR аналитики;140000.0;('c');Москва;Лаборатория Касперского;probation
80070421;Системный администратор (VMware);140000.0;('r', 'ux', 'боты');Москва;билайн;full
80222183;DevOps инженер;140000.0;('orm', 'r', 'c', 'acl', 'ux', 'ии');Москва;Альфа-Банк;full
79324731;Риск-аналитик;140000.0;('pandas', 'numpy', 'ci', 'r', 'библиотеки', 'c', 'sklearn', 'plotly', 'matplotlib', 'ar');Москва;Ренессанс cтрахование, Группа;full
79467239;Инженер-математик (деревья, графы);112500.0;();Москва;АНАЛИТИКА ПЛЮС;full
79750746;NodeJS (Backend) разработчик;140000.0;('git', 'r', 'it', 'c', 'боты');Москва;Смартплеер;full
80243948;Devops Specialist;140000.0;('боты');Москва;БизнесАвтоматика, НПЦ;full
80245826;Data Science Manager (Product);140000.0;();Москва;Звук;full
79894219;DevOps-инженер;140000.0;('python', 'bash', 'технолог');Москва;EdgeЦентр;full
70368551;Аналитик данных (клиентский опыт);140000.0;('ии');Москва;Тинькофф;full
79137368;Release Engineer;140000.0;('r', 'it', 'бэкенд', 'ии', 'ar', 'боты');Москва;Группа Самолет;full
79557486;Data Analyst (Global Markets);140000.0;('r', 'ar');Москва;СБЕР;full
69534347;Аналитик отдела валидации;140000.0;('r', 'ии', 'боты');Москва;Эксперт РА;full
78984888;DevSecOps / Специалист по безопасной разработке;140000.0;('ии');Москва;Цифровые решения, НПП;full
78787579;Аналитик-исследователь;140000.0;('pandas', 'numpy', 'it', 'боты');Москва;Mediascope;full
80260489;Data Analyst;140000.0;('rest', 'r', 'боты');Москва;Апптимизм;full
76729972;Математик-программист;140000.0;('математика');Москва;Институт Оргэнергострой;full
76854467;Аналитик (для проектов в области искусственного интеллекта);140000.0;('разработчик', 'боты');Москва;Rubius;full
79179117;Devops инженер;140000.0;();Москва;Иннова;full
80415012;Разработчик C++ (Математика);140000.0;('r', 'боты');Москва;Star-Staff;full
78105840;CRM Analyst;140000.0;('pandas', 'numpy', 'ci', 'r', 'it', 'c', 'scikit-learn', 'plotly', 'matplotlib', 'работать', 'ии', 'ar');Москва;Сравни;full
80413816;Аналитик данных;140000.0;('c');Москва;СБЕР;full
80412689;Middle Data analyst [Task Mining];140000.0;('c', 'ии', 'боты');Москва;МТС;full
80380562;Программист С/С++;140000.0;('ux');Москва;НПК РоТеК;full
79602013;Аналитик Power BI;140000.0;('r', 'c', 'боты');Москва;ВЭР;full
80086093;Аналитик информационной безопасности;140000.0;();Москва;Lesta Games;full
79664176;Специалист автоматизированного тестирования;250000.0;('web', 'r', 'c', 'ux');Москва;Кадровое агентство №1;full
79817324;Инженер технической поддержки Linux;100000.0;('python', 'bash', 'r', 'perl');Москва;Информационная внедренческая компания;full
78127418;Разработчик C++;100000.0;('it');Москва;Российская Промышленная Коллегия;full
80462627;Программист-разработчик GPT (онлайн-школа Психодемия);200000.0;('ml', 'teamlead', 'ad', 'боты');Москва;Ultimate Capital;full
79549524;Веб-разработчик (full-stack);150000.0;('r', 'c');Москва;Межотраслевая ассоциация СРО Синергия;full
79873909;Системный аналитик (Middle);150000.0;('r', 'erp');Москва;Концепт Разработка;full
72679130;Data engineer;150000.0;('c', 'боты');Москва;Актион Технологии;full
80265013;Middle++/Senior NLP Engineer;150000.0;('боты');Москва;Hi, Rockits!;full
80293958;Руководитель аналитики данных / Lead Data Analyst;150000.0;('боты');Москва;Carely;full
79479719;Аналитик данных;150000.0;('sql', 'nosql', 'r', 'c', 'acl', 'ии');Москва;Цифромед;full
80437727;Программист-аналитик SQL;150000.0;('r', 'боты');Москва;ДИКСИ, группа компаний;full
79759389;BI Analyst (Senior/TeamLead);150000.0;('ci', 'c');Москва;Медиапоинт;full
79421316;Системный программист С;150000.0;('linux', 'r', 'c', 'ux');Москва;Группа компаний Астра;full
79609947;Lead Data Analyst в команду Data Science Блока «Сеть Продаж»;150000.0;('тестирование', 'боты');Москва;СБЕР;full
78888356;Специалист по математической оптимизации;350000.0;('python', 'ии', 'боты');Москва;ЦИФРА;full
80091271;Разработчик C (Си);350000.0;();Москва;BAUM STORAGE;full
80449038;Системный аналитик (Data);350000.0;('разработчик', 'боты');Москва;СберЗдоровье;full
79522176;AQA / Автотестировщик / Инженер по тестированию ПО;250000.0;('бэкенд', 'ux', 'ии');Москва;Системы Распределенного Реестра;full
79720066;Руководитель Data-процессов;250000.0;('oop', 'ad');Москва;Remokate;full
75782775;Lead Data Engineer;250000.0;();Москва;Playrix;full
77468242;Аналитик;120000.0;('r', 'боты');Москва;НОВАЯ СТУДИЯ;full
80423379;Team Lead Data Scientist;120000.0;('r', 'ad', 'ии', 'боты');Москва;Самокат (ООО Умное пространство);full
80449651;DevOps / DevSecOps Engineer;120000.0;('r', 'c', 'ux', 'технолог');Москва;СберЗдоровье;full
80412514;Linux администратор;120000.0;('python', 'технолог', 'ии');Москва;Экософт;full
80354541;Data engineer;120000.0;('боты');Москва;Самокат (ООО Умное пространство);full
80414699;Разработчик BI (Optimacros);120000.0;('python', 'sql', 'c');Москва;Мэврика;full
77274556;Биоинформатик;120000.0;('python', 'bash');Москва;Геноаналитика;full
80418097;Golang Developer/разработчик облачной платформы на GO;120000.0;('r');Москва;билайн;full
79417618;Senior Researcher / Ведущий аналитик-исследователь;120000.0;('rest', 'big data', 'r', 'технолог', 'боты');Москва;WhoIsBlogger (WIB);full
80321173;DevOps Engineer (Офис);120000.0;('python', 'bash');Москва;НЬЮЭРАМЕДИА;full
79894649;Инженер по тестированию ПО (manual);120000.0;('работать');Москва;Бюро 1440;full
79878133;Инженер по автоматизированному тестированию (QA automation engineer);120000.0;('боты');Москва;NGRSOFTLAB;full
80011433;Build engineer (С++/CMake);5000.0;('r', 'c', 'ux', 'ad');Москва;NetworkOptix;full
80384011;Инженер DevOps (DevOps);350000.0;('r', 'технолог', 'ии', 'боты');Москва;Фаворит, Международный кадровый центр;full
79941716;Аналитик баз данных;60000.0;('ии');Москва;SOFI Consult;full
80440806;Разработчик-робототехник;100000.0;();Москва;ГРУППА ПРОМАВТО;full
79262115;Analyst at Joom Logistics (to Lisbon);100000.0;();Москва;Joom;full
77445145;QA – engineer (со знанием сетевых технологий);120000.0;();Москва;Enjoypro;full
80046561;Product Analyst (команда Дом.ру);120000.0;('pandas', 'numpy', 'r', 'библиотеки', 'c');Москва;Эр-1;full
79831268;BI аналитик;120000.0;('airflow', 'r', 'ai', 'ии');Москва;Группа Самолет;full
80259881;Инженер по внедрению и техподдержке телекоммуникационного биллинга;170000.0;('ux', 'боты');Москва;Латера;full
80260265;Архитектор/исследователь в области информационной безопасности;170000.0;('тестирование', 'c', 'боты');Москва;ПРОКАТТ;part
78590512;BI аналитик / Аналитик данных;170000.0;();Москва;БизнесАвтоматика, НПЦ;full
80422641;DevOps-инженер;170000.0;('автотесты', 'ии', 'боты');Москва;СБЕР;full
80316762;SRE Engineer;170000.0;('r', 'ии', 'боты');Москва;Леруа Мерлен;full
78066303;Golang разработчик;250000.0;('r', 'c');Москва;Eqwile;full
80440897;Аналитик;250000.0;('ml');Москва;IDF Eurasia;full
79987732;DevOps инженер;250000.0;('r', 'c', 'ux', 'боты');Москва;ЛОКО-БАНК;full
80460810;DevOps / Administrator;225000.0;('боты');Москва;Смартком;full
80376007;Стажер в отдел разработки системного ПО;40000.0;('высшее образование');Москва;Mediascope;probation
79886593;Дата-аналитик в управление операционных рисков;40000.0;('pandas', 'numpy', 'r', 'matplotlib', 'боты');Москва;Банк ВТБ (ПАО);full
80353090;Системный аналитик;160000.0;();Москва;НОРСИ-ТРАНС;full
77849923;Специалист по оптимизационному моделированию;160000.0;('ci', 'c', 'gis', 'боты');Москва;Оптимакрос;full
79865948;Инженер автоматизации тестирования;160000.0;('python');Москва;К-ТЕХНОЛОГИИ;full
79991579;Senior Research Engineer (CV/DL);160000.0;('боты');Москва;Samsung Research Russia;full
79540025;Data Analyst;160000.0;('python', 'r', 'oop', 'c', 'ad', 'ar', 'боты');Москва;СБЕР;full
80224646;Senior DevOps Engineer;160000.0;('технолог');Москва;билайн;full
78498174;Ведущий инженер-разработчик решений на IoT-платформе;160000.0;('r', 'c', 'shell', 'боты');Москва;Tibbo;full
79515587;Главный эксперт/аналитик ИБ;160000.0;('orm', 'r', 'c');Москва;Газпромбанк;full
79197385;Преподаватель IT-дисциплин (удалённо);120000.0;('работать');Москва;ЧУ ДО Московская школа программистов;full
78583584;DevOps инженер;120000.0;('r', 'it', 'c', 'arm', 'ar');Москва;GRI;full
79742792;Data/ML engineer;120000.0;('r', 'c', 'ии', 'ar');Москва;Детский Мир;full
80351779;Специалист SRE;120000.0;('решение проблем');Москва;Группа Самолет;full
79469885;Продуктовый аналитик;120000.0;('r', 'c', 'ros', 'ии');Москва;Домиленд;full
80060030;Senior SRE Engineer;120000.0;('python', 'bash', 'менеджмент', 'ии');Москва;КИБЕР-РОМ;full
79483072;Системный инженер Linux;120000.0;('r');Москва;Табит;full
78475064;QA Automation Engineer (Android applications);120000.0;('git', 'r', 'it', 'c', 'ии');Москва;YADRO;full
80350048;Аналитик данных (senior);120000.0;('r', 'ии', 'боты');Москва;Группа Актион;full
79770086;Системный аналитик;195000.0;('алгоритмы', 'аналитика', 'ии', 'боты');Москва;Remokate;full
80305720;Senior Go Developer;350000.0;('боты');Москва;Karma8;full
79739233;Преподаватель IT-дисциплин (младшая школа);120000.0;();Москва;ЧУ ДО Московская школа программистов;part
80430738;Инженер программист C/C++ (Linux Embedded);225000.0;('r', 'боты');Москва;Innovation Weapons Techologies;full
79878117;Программист;225000.0;('js', 'r', 'it', 'c', 'ии', 'боты');Москва;Weborama Russia;full
76826976;Lead/Senior Data Analyst;225000.0;();Москва;Эр-1;full
78357091;Старший Аналитик больших данных;225000.0;('pandas', 'numpy', 'r', 'oop', 'ad', 'ar', 'боты');Москва;билайн;full
80192730;Team Lead/Руководитель группы разработки (full stack), удаленно;4000.0;('js', 'разработчик', 'боты');Москва;BR Group;full
80037298;Инженер-программист (Embedded-разработчик);4000.0;('c', 'боты', 'ico');Москва;Аргус-ИТ;full
79908272;Младший аналитик ВТБ РОСТ;4000.0;('ии', 'боты');Москва;FutureToday;full
80464129;Инженер-системотехник САУ Беспилотные Авиационные Системы;150000.0;('коммуникабельность');Москва;Летающие Машины Тюринга;full
73313775;Web analyst developer;150000.0;('web', 'r', 'it', 'c', 'ar');Москва;S8 Capital;full
79521124;Системный аналитик;150000.0;('r');Москва;Триафлай;full
80307024;QA Тестировщик (ФТ);170000.0;('it', 'ии', 'боты');Москва;Devquality;full
80100319;Ведущий инженер-разработчик Matlab (платформа моделирования АТЛАС);120000.0;('боты');Москва;R-Soft;part
80433130;Инженер по тестированию ПО/QA Engineer;120000.0;('ux', 'технолог');Москва;СИГНАЛТЕК;full
80167960;Fullstack QA Engineer / QA-инженер;120000.0;('ии', 'боты');Москва;DeFi Team;full
78906309;Системный администратор в компанию разработки ПО;105000.0;('python', 'git', 'r', 'perl', 'it', 'firewall', 'c', 'ruby', 'ai', 'vpn', 'ios');Москва;МЦ-Сервис Инжиниринг;full
78906309;Системный администратор в компанию разработки ПО;105000.0;('python', 'git', 'r', 'perl', 'it', 'firewall', 'c', 'ruby', 'ai', 'vpn', 'ios');Москва;МЦ-Сервис Инжиниринг;full
79770014;Тестировщик ПО;110000.0;('ии', 'боты');Москва;МД Информационные Системы;full
79217165;Инженер технической поддержки (Linux);110000.0;('python', 'bash', 'r', 'ar', 'боты');Москва;Цитадель;full
76040985;Технолог данных;110000.0;('pandas', 'spark', 'numpy', 'r', 'ai', 'pyspark', 'spa', 'ar');Москва;Mediascope;full
78274624;Инженер по автоматизации тестирования;110000.0;('ux', 'ии', 'боты');Москва;Группа компаний Астра;full
78275850;Инженер по тестированию систем виртуализации;110000.0;('r', 'c', 'ии', 'боты');Москва;Группа компаний Астра;full
77589826;Младший аналитик данных / Эконометрист;75000.0;('моделирование', 'ии');Москва;Media Instinct Group;full
80453303;QA Automation Engineer (web, mobile);75000.0;();Москва;Виасат Тех;full
80411241;DevOps engineer (middle);75000.0;('it', 'c', 'ии', 'боты');Москва;РОСБАНК;full
78362842;Тестировщик;75000.0;('go', 'r', 'c', 'боты');Москва;ОНИН;full
80395104;Продуктовый аналитик в Карты;75000.0;('ci', 'c');Москва;Яндекс;full
80153492;Младший аналитик данных;75000.0;('r', 'обучаемость', 'ии');Москва;ПроКонтекст;full
78522548;Архитектор-разработчик БД;75000.0;('ии', 'боты');Москва;ТехАргос;full
79647037;Программист С++;200000.0;('боты');Москва;Кластерные технологии Софтпоинт;full
80431975;Аналитик;200000.0;('c', 'ии', 'боты');Москва;BetBoom;full
78731182;Инженер по тестированию встраиваемых систем (авиация);200000.0;();Москва;Лаборатория Безопасных Систем;full
71147159;Программист С++ Senior;550000.0;('многопоточность', 'боты');Москва;Дубайт;full
80225355;QA Automation Engineer (Middle/Senior);550000.0;('ии', 'боты');Москва;Russian Quantum Center;full
77485522;Разработчик С++ ( INFOWATCH TRAFFIC MONITOR );550000.0;('рефакторинг', 'боты');Москва;INFOWATCH;full
80005673;PHP + GoLang Разработчик (удаленно);240000.0;('it', 'боты');Москва;Атлас;full
79056174;QA Engineer / Ручной тестировщик;120000.0;();Москва;Leads;full
78266957;Middle/Senior Data Engineer;120000.0;('docker', 'bash', 'r', 'c', 'ux', 'боты');Москва;WILDBERRIES;full
79585989;QA Engineer / Тестировщик ПО;130000.0;('sql', 'sql запросы', 'ux');Москва;ЧУ ДО Московская школа программистов;full
76680988;Инженер по автоматизации тестирования (R&D);130000.0;();Москва;YADRO;full
80284008;Автор студенческих работ по информатике;65000.0;();Москва;Мульти Ворк;part
76130808;Инженер по системному программному обеспечению;130000.0;('ии');Москва;ДИСИ ИНЖИНИРИНГ;full
79672012;Специалист по работе с инцидентами (ИБ);130000.0;('r', 'c', 'ux', 'боты');Москва;Леруа Мерлен;full
79468116;Тестировщик;130000.0;('r', 'it', 'c', 'боты');Москва;Сорб групп;full
79404865;Преподаватель IT-дисциплин (Проспект Мира, ВШЭ, Октябрьское поле);120000.0;();Москва;ЧУ ДО Московская школа программистов;part
80044734;Senior QA Automation Engineer;120000.0;();Москва;АйтиМедиаСервис;full
79246005;DevOps инженер;120000.0;('r', 'боты');Москва;Клауд Солюшенс;full
80443011;QA engineer (Лента онлайн);120000.0;('web');Москва;Лента, федеральная розничная сеть;full
80448481;Старший менеджер по аналитике обращаемости;120000.0;('боты');Москва;билайн;full
78422630;Automation QA engineer/инженер по автоматизированному тестированию;120000.0;('r', 'requests', 'ts', 'ии', 'request', 'боты');Москва;ГПМ Партнер;full
79696180;Преподаватель (программирование/3D-моделирование/робототехника) на летний интенсив в Сколково;80000.0;('робототехника', 'моделирование', 'боты');Москва;Инжиниум;project
78350062;Инженер внедрения решений по информационной безопасности (SIEM, SOAR, SGRC);80000.0;('работать', 'боты');Москва;Облачные сети;full
80411331;Backend-разработчик С++;80000.0;('python');Москва;Системы управления;full
79026254;Embedded-разработчик в команду беспилотных технологий;80000.0;('алгоритмы', 'структуры данных');Москва;Яндекс;full
79002376;Разработчик;80000.0;('c', 'csv');Москва;Государственная корпорация Агентство по страхованию вкладов;full
78184971;Middle Analyst (Аналитик);80000.0;('боты');Москва;Оптимакрос;full
78184971;Middle Analyst (Аналитик);80000.0;('боты');Москва;Оптимакрос;full
79452816;Research Engineer (Computer Vision Engineer);80000.0;('r', 'ии', 'боты');Москва;The Skolkovo Institute of Science and Technology;full
76161974;Senior product analyst (A/B Platform);80000.0;();Москва;Lamoda Tech;full
79512674;Системный аналитик;120000.0;();Москва;Эйби Флоу;full
80196981;Программист С#/С++ (релокация);5000.0;('ux', 'ии');Москва;Адалиск;full
80429959;Системный администратор Linux;225000.0;('r', 'ии', 'боты');Москва;Группа компаний МЕДСИ;full
77844109;QA Engineer (Embedded Software);225000.0;('работать', 'боты');Москва;Delta Solutions;full
79533615;Автор студенческих работ по Информатике/Информационным технологиям;70000.0;('ии');Москва;ИТ Сервис;full
78084297;CRM аналитик;70000.0;();Москва;Shopping Live;full
79758178;Системный аналитик (Senior);70000.0;('инженер');Москва;Пиклема;full
79054870;DevOps инженер;70000.0;('r', 'shell', 'ии');Москва;Ай-Теко (I-Teco);full
79030699;Аналитик BI;70000.0;('боты');Москва;Спортивные лотереи;full
77584151;Портфельный риск-аналитик;70000.0;('r');Москва;РОСБАНК;full
76483182;Системный администратор Linux\Hadoop;70000.0;('python', 'r', 'perl', 'c', 'shell', 'ии');Москва;ПСБ (Промсвязьбанк);full
79415537;Инженер по системам мониторинга Zabbix/Grafana;70000.0;('r', 'ux');Москва;Т1 Интеграция;full
79389541;Продуктовый аналитик (блок HR);70000.0;();Москва;Группа Самолет;full
79931521;Support Engineer;70000.0;('git', 'it');Москва;Хантфлоу;full
79096115;Системный инженер Linux / Инженер технической поддержки;130000.0;();Москва;Бизнес Система Телеком;full
76548270;SRE\Администратор Linux (Senior);130000.0;('r', 'c');Москва;WILDBERRIES;full
72747029;Backend разработчик С++ в команду Транспорта;130000.0;();Москва;2ГИС;full
80449986;Lead Product Analyst;250000.0;('r', 'боты');Москва;Zoon.ru;full
79259114;System Administrator Linux/DevOps (Middle);150000.0;('работа в команде', 'боты');Москва;ЛАБИРИНТ;full
80460819;Аналитик данных в команду эквайринга;150000.0;('r', 'аналитические способности', 'боты');Москва;Райффайзен Банк;full
80433062;DevOps инженер;150000.0;('bash', 'разработчик', 'dl', 'middle');Москва;Комита Цифровые Технологии;full
80419318;Build-system инженер;150000.0;('python', 'linux', 'bash', 'cmake', 'c', 'ai', 'db', 'ux');Москва;НТЦ Модуль;full
80041102;С++ разработчик (Новости);150000.0;('ux', 'технолог', 'ии');Москва;VK;full
79619594;Fullstack разработчик;150000.0;('r', 'c', 'боты');Москва;Гринатом;full
80447202;Network system Engineer (Data Center);150000.0;('c', 'боты');Москва;Лаборатория Касперского;full
80431120;Бизнес-аналитик / Senior Business Analyst;150000.0;();Москва;AEJuice;full
80376733;DevOps engineer;100000.0;('kubernetes', 'devops', 'unix', 'r', 'боты');Москва;ЛогистРесурс;full
78424218;Главный инженер Linux на проекты внедрения;100000.0;('python', 'javascript', 'bash', 'java', 'r', 'perl', 'c');Москва;NAUMEN;full
78814129;Системный администратор Linux;100000.0;('c', 'ux', 'ии', 'san', 'боты');Москва;Лаборатория геномной инженерии МФТИ;full
69884038;DevOps инженер;100000.0;('python', 'bash', 'java', 'боты');Москва;Иннотех, Группа компаний;full
78475164;QA Engineer (Board Support Package);100000.0;('git', 'r', 'it', 'c', 'ии');Москва;YADRO;full
77563118;Senior C++ Server Developer (API, Security);5000.0;('python', 'bash', 'c');Москва;NetworkOptix;full
80456766;Ведущий системный аналитик /Младший архитектор продукта;5000.0;('технолог', 'боты');Москва;ПроКомплаенс;full
80305969;Senior Data Engineer;5000.0;('r', 'it', 'c', 'боты');Москва;Контур;full
79575170;Сетевой инженер ШПД;5000.0;('python', 'bash', 'r', 'perl', 'ux', 'ии');Москва;билайн;full
80416679;QA тестировщик (удаленно);5000.0;('ии');Москва;DCloud;part
78271929;DevOps engineer;5000.0;('python', 'bash', 'r', 'c', 'groovy', 'ии', 'боты');Москва;Tele2;full
52078443;Devops;5000.0;('python', 'bash', 'r', 'c', 'groovy', 'ии');Москва;СБЕР;full
68546555;Разработчик / архитектор системы противодействия мошенничеству (fraud prevention);5000.0;('ии');Москва;WhyHappen;full
80315009;DevOps инженер (Ecosystem services);5000.0;('r', 'c', 'ии', 'боты');Москва;YADRO;full
80441349;Game QA Engineer;5000.0;('r', 'it', 'работать', 'ux', 'ar', 'боты');Москва;Lesta Games;full
79451592;Senior Research Engineer (Machine Learning Engineer);5000.0;('r', 'высшее образование', 'ts', 'ar');Москва;The Skolkovo Institute of Science and Technology;full
79530784;Backend-разработчик;160000.0;('python', 'bash', 'r', 'ии', 'боты');Москва;ГРАН ЛИМИТЕД;full
76553098;Аналитик (мобильные приложения);160000.0;('python', 'боты');Москва;Тинькофф;full
79405849;Data Analyst;160000.0;('r', 'oop', 'c', 'ad', 'боты');Москва;СБЕР;full
74308399;Специалист по анализу защищенности веб-приложений;160000.0;('r', 'it');Москва;Cloud;full
79443590;Аналитик безопасности информационных систем;160000.0;('r', 'c', 'ии');Москва;Газпром нефть;full
72004941;Devops engineer, C++;160000.0;('cmake', 'c', 'conan', 'боты');Москва;Cognitive Pilot;full
80263367;Менеджер по сопровождению пентестов и уязвимостей;160000.0;('ии');Москва;GLT (Green Light Technology);full
80426292;Программист С++;285000.0;();Москва;БИФИТ;full
79458749;Инженер 2 линии поддержки;285000.0;('виртуализация', 'ux');Москва;ВойсЛинк;full
79233637;Младший аналитик (взыскание);100000.0;('работать', 'gino', 'боты');Москва;МФК Саммит;full
72462680;Infrastructure & Security Engineer в Австрию;5000.0;();Москва;Кузница Кадров;full
80457631;Data Engineer (Управление целеполаганием и эффективности деятельности);5000.0;('pandas', 'numpy', 'r', 'c', 'боты');Москва;СБЕР;full
77021677;Эксперт PostgreSQL / Greenplum;5000.0;('git', 'r', 'it', 'c', 'ros');Москва;Аренадата Софтвер;full
80374732;Senior C++ Developer;6000.0;('r', 'it', 'erp', 'c', 'sse', 'ad', 'ar', 'geo');Москва;AZH;full
79195435;SIEM - аналитик;6000.0;('python', 'bash', 'golang', 'go', 'r', 'c', 'open source', 'ии', 'боты');Москва;Национальный исследовательский университет Высшая школа экономики;full
79616613;Системный администратор Linux;185000.0;('r', 'c', 'ии', 'боты');Москва;WILDBERRIES;full
80356916;Инженер по автоматизации тестирования;185000.0;('ии');Москва;ГК «ХайТэк»;full
79838259;DevOps Инженер (Kubernetes);185000.0;('python', 'bash', 'php', 'r');Москва;ГКУ Инфогород;full
79303724;Go разработчик в команду тарифов;185000.0;();Москва;АВИТО ТЕХ;full
71265000;Team Lead Data Platform;185000.0;('python', 'it', 'боты');Москва;Актион Технологии;full
80083248;Старший инженер (L2);185000.0;('python', 'nginx', 'r', 'c', 'helm', 'shell', 'ar');Москва;билайн;full
79435744;DevOps специалист;185000.0;('r', 'c', 'боты');Москва;Газпром нефть;full
77614573;DevOps Engineer (проекты CDN, DNS и Streaming);185000.0;('r', 'c', 'боты');Москва;EdgeЦентр;full
78719646;Аналитик;185000.0;('r');Москва;Лаборатория Касперского;full
77849733;Старший специалист по оптимизационному моделированию;185000.0;('ci', 'c', 'gis', 'боты');Москва;Оптимакрос;full
80346869;Разработчик хранилищ данных;185000.0;();Москва;Отраслевой центр разработки и внедрения информационных систем / ОЦРВ;full
80150421;Эксперт по виртуализации;185000.0;('r', 'c', 'боты');Москва;Цифромед;full
79554050;Системный инженер ELK;185000.0;('python', 'git', 'ansible', 'it', 'боты');Москва;ИнфоТеКС;full
80364015;Инженер баз данных;185000.0;('r', 'c', 'acl', 'администрирование', 'боты');Москва;Cloud;full
80409517;Специалист отдела внедрения ПО (российская ИТ-компания, удалённо);65000.0;('боты');Москва;Первая Форма;full
78412183;DevOps инженер;65000.0;('python', 'nginx', 'r', 'groovy', 'боты');Москва;РТС-тендер;full
80376359;Администратор хранилища данных;65000.0;('it', 'ии');Москва;Сервионика;full
78085798;Инженер верификации ASIC/FPGA;150000.0;('it', 'ии');Москва;Цифровые решения, НПП;full
79894229;SRE-инженер (Cloud);150000.0;('python', 'bash', 'технолог');Москва;EdgeЦентр;full
77483086;DevOps Engineer;150000.0;('python', 'linux', 'bash', 'go', 'orm', 'ansible', 'terraform', 'r', 'ux');Москва;НефтеТрансСервис;full
80428880;Senior developer (команда Инфраструктуры);150000.0;('sql', 'r', 'фреймворки', 'боты');Москва;Домклик;full
80426057;Программист PHP / Разработчик;170000.0;('r', 'ux', 'framework', 'боты');Москва;АЙТИ-БАЛАНС;full
76927486;DevSecOps специалист;170000.0;('c', 'ии');Москва;Страховая компания Пульс;full
80421048;DevOps-инженер;170000.0;('r', 'c');Москва;Инфосистемы Джет;full
79388513;Junior Product manager (web&mobile);170000.0;('agile', 'b2b', 'боты');Москва;MillionAgents;full
77519553;Инженер внедрения;170000.0;('python', 'bash', 'r', 'c', 'ros', 'powershell', 'работать', 'работать в команде', 'shell', 'ии', 'ar');Москва;INFOWATCH;full
79266707;System Engineer Linux;170000.0;('r', 'it');Москва;Лаборатория Касперского;full
79743592;Преподаватель IT-дисциплин (средняя школа);120000.0;();Москва;ЧУ ДО Московская школа программистов;part
80342618;Тest automation engineer (Telecom);120000.0;('r', 'c', 'ии');Москва;YADRO;full
76819153;System engineer / Kubernetes Developer;5500.0;('ci', 'microservices', 'r', 'architecture', 'it', 'c', 'ros', 'development', 'ts', 'architect', 'ar');Москва;NetworkOptix;full
69379894;Инженер / Data Scientist;5500.0;();Москва;ГБУЗ «Научно-практический клинический центр диагностики и телемедицинских технологий ДЗМ»;full
78378303;Аналитик/Архитектор решений;5500.0;('боты');Москва;Оптимакрос;full
78266911;DWH/Database developer;5500.0;('r', 'c', 'боты');Москва;WILDBERRIES;full
80008582;Программист C++ (embedded software);200000.0;('ml', 'ci', 'c', 'yaml', 'ии');Москва;Связь инжиниринг М;full
68975044;Инженер по информационной безопасности;200000.0;('r', 'c');Москва;Security Vision;full
80372257;Middle Data Engineer;200000.0;('python', 'pandas', 'numpy', 'oop', 'ad', 'боты');Москва;СБЕР;full
76077540;Продуктовый аналитик (облачное хранилище);200000.0;('r', 'c', 'ии');Москва;Cloud;full
79647980;Malware analyst;200000.0;();Москва;Лаборатория Касперского;full
80283778;Старший эксперт по развитию информационной безопасности;200000.0;('python', 'rest', 'api', 'rest api', 'bash', 'r', 'powershell', 'shell', 'ии');Москва;билайн;full
79154704;Разработчик (C/C++, DDoS);200000.0;('http', 'c', 'боты');Москва;EdgeЦентр;full
79915387;Старший системный аналитик;200000.0;('r', 'c', 'аналитика', 'ar', 'боты');Москва;NGENIX;full
80418052;Старший инженер Unix;200000.0;('r', 'c', 'боты');Москва;билайн;full
79818791;Руководитель группы тестирования;200000.0;('web', 'боты');Москва;Триафлай;full
78621019;Администратор Linux;200000.0;('python', 'bash', 'go', 'php', 'r', 'c', 'работать');Москва;Мегаполис;full
79916540;System Engineer Linux;200000.0;('r', 'it');Москва;Лаборатория Касперского;full
77417261;Build Engineer/ Release Engineer;200000.0;('python', 'git', 'bash', 'r', 'it', 'ии');Москва;Social Quantum;full
80378241;Аналитик;170000.0;('sql', 'r', 'c', 'ии', 'боты');Москва;Национальный исследовательский университет Высшая школа экономики;full
78201409;Продуктовый аналитик (WEB);170000.0;('pandas', 'r', 'c', 'ии', 'боты');Москва;билайн;full
80423233;Performance engineer;170000.0;('python', 'linux', 'golang', 'go', 'windows', 'c', 'ux');Москва;BI.ZONE;full
78119740;Аналитик SQL (кредитные продукты);170000.0;('c', 'ии', 'боты');Москва;РОСБАНК;full
79671022;Analytics-engineer;170000.0;('ответственность', 'ии');Москва;СберМаркет;full
69772122;Реверс-инженер;170000.0;('r', 'технолог');Москва;ИнфоТеКС;full
80435625;Ведущий эксперт математического моделирования и прогнозирования;170000.0;('it', 'c', 'quant');Москва;Альфа-Банк;full
42815531;PostgreSQL DBA (Database Administrator);170000.0;('r', 'ии');Москва;Филиал ФКУ Налог-Сервис ФНС России по ЦОД в г.Москве;full
